# Task,   Job,     Period,   Response, DL Miss?,   Lateness,  Tardiness
# task NAME=filter PID=4419 COST=10000000 PERIOD=33000000 CPU=0
  4419,  1872,   33000000,   13464903,        0,  -19535097,          0
  4419,  1873,   33000000,   10437242,        0,  -22562758,          0
  4419,  1874,   33000000,   10049365,        0,  -22950635,          0
  4419,  1875,   33000000,   10583404,        0,  -22416596,          0
  4419,  1876,   33000000,    9763573,        0,  -23236427,          0
  4419,  1877,   33000000,   12395248,        0,  -20604752,          0
  4419,  1878,   33000000,   10724953,        0,  -22275047,          0
  4419,  1879,   33000000,   10854209,        0,  -22145791,          0
  4419,  1880,   33000000,   11072565,        0,  -21927435,          0
  4419,  1881,   33000000,   11249438,        0,  -21750562,          0
  4419,  1882,   33000000,   11263655,        0,  -21736345,          0
  4419,  1883,   33000000,   10768303,        0,  -22231697,          0
  4419,  1884,   33000000,   11468675,        0,  -21531325,          0
  4419,  1885,   33000000,   13028947,        0,  -19971053,          0
  4419,  1886,   33000000,   11439564,        0,  -21560436,          0
  4419,  1887,   33000000,   12174571,        0,  -20825429,          0
  4419,  1888,   33000000,    9634626,        0,  -23365374,          0
  4419,  1889,   33000000,   11476894,        0,  -21523106,          0
  4419,  1890,   33000000,   11306342,        0,  -21693658,          0
  4419,  1891,   33000000,   16099684,        0,  -16900316,          0
  4419,  1892,   33000000,   10947325,        0,  -22052675,          0
  4419,  1893,   33000000,   10423809,        0,  -22576191,          0
  4419,  1894,   33000000,   10878491,        0,  -22121509,          0
  4419,  1895,   33000000,   11177800,        0,  -21822200,          0
  4419,  1896,   33000000,   11280108,        0,  -21719892,          0
  4419,  1897,   33000000,   11289825,        0,  -21710175,          0
  4419,  1898,   33000000,   11877450,        0,  -21122550,          0
  4419,  1899,   33000000,   10802201,        0,  -22197799,          0
  4419,  1900,   33000000,   13194729,        0,  -19805271,          0
  4419,  1901,   33000000,   10944747,        0,  -22055253,          0
  4419,  1902,   33000000,   10238546,        0,  -22761454,          0
  4419,  1903,   33000000,    9886081,        0,  -23113919,          0
  4419,  1904,   33000000,   10528308,        0,  -22471692,          0
  4419,  1905,   33000000,    9965688,        0,  -23034312,          0
  4419,  1906,   33000000,   11045402,        0,  -21954598,          0
  4419,  1907,   33000000,   10395318,        0,  -22604682,          0
  4419,  1908,   33000000,   10382195,        0,  -22617805,          0
  4419,  1909,   33000000,   10892543,        0,  -22107457,          0
  4419,  1910,   33000000,   10289642,        0,  -22710358,          0
  4419,  1911,   33000000,   11022871,        0,  -21977129,          0
  4419,  1912,   33000000,   12354844,        0,  -20645156,          0
  4419,  1913,   33000000,   12192336,        0,  -20807664,          0
  4419,  1914,   33000000,   11594757,        0,  -21405243,          0
  4419,  1915,   33000000,   11481717,        0,  -21518283,          0
  4419,  1916,   33000000,   11738340,        0,  -21261660,          0
  4419,  1917,   33000000,   11226359,        0,  -21773641,          0
  4419,  1918,   33000000,   12433732,        0,  -20566268,          0
  4419,  1919,   33000000,   11238522,        0,  -21761478,          0
  4419,  1920,   33000000,   12636275,        0,  -20363725,          0
  4419,  1921,   33000000,    9941543,        0,  -23058457,          0
  4419,  1922,   33000000,   16142332,        0,  -16857668,          0
  4419,  1923,   33000000,    9396712,        0,  -23603288,          0
  4419,  1924,   33000000,   10617485,        0,  -22382515,          0
  4419,  1925,   33000000,   12972395,        0,  -20027605,          0
  4419,  1926,   33000000,   11602137,        0,  -21397863,          0
  4419,  1927,   33000000,   10946818,        0,  -22053182,          0
  4419,  1928,   33000000,   10831742,        0,  -22168258,          0
  4419,  1929,   33000000,   10651809,        0,  -22348191,          0
  4419,  1930,   33000000,   11727378,        0,  -21272622,          0
  4419,  1931,   33000000,   11417919,        0,  -21582081,          0
  4419,  1932,   33000000,   10532977,        0,  -22467023,          0
  4419,  1933,   33000000,   11933874,        0,  -21066126,          0
  4419,  1934,   33000000,   10673386,        0,  -22326614,          0
  4419,  1935,   33000000,   10705208,        0,  -22294792,          0
  4419,  1936,   33000000,   11883848,        0,  -21116152,          0
  4419,  1937,   33000000,   10615186,        0,  -22384814,          0
  4419,  1938,   33000000,   10734507,        0,  -22265493,          0
  4419,  1939,   33000000,   10824635,        0,  -22175365,          0
  4419,  1940,   33000000,   10596045,        0,  -22403955,          0
  4419,  1941,   33000000,   10799248,        0,  -22200752,          0
  4419,  1942,   33000000,   10637454,        0,  -22362546,          0
  4419,  1943,   33000000,   11690956,        0,  -21309044,          0
  4419,  1944,   33000000,   10711461,        0,  -22288539,          0
  4419,  1945,   33000000,   10798869,        0,  -22201131,          0
  4419,  1946,   33000000,   13155186,        0,  -19844814,          0
  4419,  1947,   33000000,   10841279,        0,  -22158721,          0
  4419,  1948,   33000000,   12321464,        0,  -20678536,          0
  4419,  1949,   33000000,   11318548,        0,  -21681452,          0
  4419,  1950,   33000000,   11617688,        0,  -21382312,          0
  4419,  1951,   33000000,   11796161,        0,  -21203839,          0
  4419,  1952,   33000000,   10540983,        0,  -22459017,          0
  4419,  1953,   33000000,   16013580,        0,  -16986420,          0
  4419,  1954,   33000000,   10528048,        0,  -22471952,          0
  4419,  1955,   33000000,   10089171,        0,  -22910829,          0
  4419,  1956,   33000000,   10520421,        0,  -22479579,          0
  4419,  1957,   33000000,   12250458,        0,  -20749542,          0
  4419,  1958,   33000000,   10692788,        0,  -22307212,          0
  4419,  1959,   33000000,   11494330,        0,  -21505670,          0
  4419,  1960,   33000000,   10150658,        0,  -22849342,          0
  4419,  1961,   33000000,   11383095,        0,  -21616905,          0
  4419,  1962,   33000000,   10579726,        0,  -22420274,          0
  4419,  1963,   33000000,   10476015,        0,  -22523985,          0
  4419,  1964,   33000000,   13669989,        0,  -19330011,          0
  4419,  1965,   33000000,   10690877,        0,  -22309123,          0
  4419,  1966,   33000000,   11615902,        0,  -21384098,          0
  4419,  1967,   33000000,   10111270,        0,  -22888730,          0
  4419,  1968,   33000000,   11228449,        0,  -21771551,          0
  4419,  1969,   33000000,   10542407,        0,  -22457593,          0
  4419,  1970,   33000000,   10464710,        0,  -22535290,          0
  4419,  1971,   33000000,   10483469,        0,  -22516531,          0
  4419,  1972,   33000000,    9897957,        0,  -23102043,          0
  4419,  1973,   33000000,   11628241,        0,  -21371759,          0
  4419,  1974,   33000000,   10843156,        0,  -22156844,          0
  4419,  1975,   33000000,    9879495,        0,  -23120505,          0
  4419,  1976,   33000000,    9977688,        0,  -23022312,          0
  4419,  1977,   33000000,   10128800,        0,  -22871200,          0
  4419,  1978,   33000000,   10746429,        0,  -22253571,          0
  4419,  1979,   33000000,   11102546,        0,  -21897454,          0
  4419,  1980,   33000000,   10125751,        0,  -22874249,          0
  4419,  1981,   33000000,   10636157,        0,  -22363843,          0
  4419,  1982,   33000000,   10614816,        0,  -22385184,          0
  4419,  1983,   33000000,   11837857,        0,  -21162143,          0
  4419,  1984,   33000000,   13291665,        0,  -19708335,          0
  4419,  1985,   33000000,   11468932,        0,  -21531068,          0
  4419,  1986,   33000000,   13810167,        0,  -19189833,          0
  4419,  1987,   33000000,   10168736,        0,  -22831264,          0
  4419,  1988,   33000000,   12820302,        0,  -20179698,          0
  4419,  1989,   33000000,   12283647,        0,  -20716353,          0
  4419,  1990,   33000000,   11342034,        0,  -21657966,          0
  4419,  1991,   33000000,   11808912,        0,  -21191088,          0
  4419,  1992,   33000000,   10396422,        0,  -22603578,          0
  4419,  1993,   33000000,   11421550,        0,  -21578450,          0
  4419,  1994,   33000000,   10867479,        0,  -22132521,          0
  4419,  1995,   33000000,   11839396,        0,  -21160604,          0
  4419,  1996,   33000000,   10187590,        0,  -22812410,          0
  4419,  1997,   33000000,   10929544,        0,  -22070456,          0
  4419,  1998,   33000000,   11339551,        0,  -21660449,          0
  4419,  1999,   33000000,   11039688,        0,  -21960312,          0
  4419,  2000,   33000000,   11909691,        0,  -21090309,          0
  4419,  2001,   33000000,   10675573,        0,  -22324427,          0
  4419,  2002,   33000000,   10821700,        0,  -22178300,          0
  4419,  2003,   33000000,   11858889,        0,  -21141111,          0
  4419,  2004,   33000000,   10542265,        0,  -22457735,          0
  4419,  2005,   33000000,   11522222,        0,  -21477778,          0
  4419,  2006,   33000000,   10931797,        0,  -22068203,          0
  4419,  2007,   33000000,   13858227,        0,  -19141773,          0
  4419,  2008,   33000000,    9454861,        0,  -23545139,          0
  4419,  2009,   33000000,   10985118,        0,  -22014882,          0
  4419,  2010,   33000000,   11048450,        0,  -21951550,          0
  4419,  2011,   33000000,   10671754,        0,  -22328246,          0
  4419,  2012,   33000000,   12096204,        0,  -20903796,          0
  4419,  2013,   33000000,   11376922,        0,  -21623078,          0
  4419,  2014,   33000000,   12065187,        0,  -20934813,          0
  4419,  2015,   33000000,   16173467,        0,  -16826533,          0
  4419,  2016,   33000000,   13346774,        0,  -19653226,          0
  4419,  2017,   33000000,   12282241,        0,  -20717759,          0
  4419,  2018,   33000000,   12768902,        0,  -20231098,          0
  4419,  2019,   33000000,   12563025,        0,  -20436975,          0
  4419,  2020,   33000000,   11447483,        0,  -21552517,          0
  4419,  2021,   33000000,   12906484,        0,  -20093516,          0
  4419,  2022,   33000000,   12669018,        0,  -20330982,          0
  4419,  2023,   33000000,   11073938,        0,  -21926062,          0
  4419,  2024,   33000000,   12887292,        0,  -20112708,          0
  4419,  2025,   33000000,   11102116,        0,  -21897884,          0
  4419,  2026,   33000000,   10949710,        0,  -22050290,          0
  4419,  2027,   33000000,   13859863,        0,  -19140137,          0
  4419,  2028,   33000000,   10785317,        0,  -22214683,          0
  4419,  2029,   33000000,   11736746,        0,  -21263254,          0
  4419,  2030,   33000000,   11157535,        0,  -21842465,          0
  4419,  2031,   33000000,   11497147,        0,  -21502853,          0
  4419,  2032,   33000000,   10046819,        0,  -22953181,          0
  4419,  2033,   33000000,   12891537,        0,  -20108463,          0
  4419,  2034,   33000000,   11976465,        0,  -21023535,          0
  4419,  2035,   33000000,   11373710,        0,  -21626290,          0
  4419,  2036,   33000000,   10914344,        0,  -22085656,          0
  4419,  2037,   33000000,   11509173,        0,  -21490827,          0
  4419,  2038,   33000000,   11116561,        0,  -21883439,          0
  4419,  2039,   33000000,   12672043,        0,  -20327957,          0
  4419,  2040,   33000000,   12212562,        0,  -20787438,          0
  4419,  2041,   33000000,   10774689,        0,  -22225311,          0
  4419,  2042,   33000000,   11322126,        0,  -21677874,          0
  4419,  2043,   33000000,   11504508,        0,  -21495492,          0
  4419,  2044,   33000000,   10212719,        0,  -22787281,          0
  4419,  2045,   33000000,   10989596,        0,  -22010404,          0
  4419,  2046,   33000000,   18645138,        0,  -14354862,          0
  4419,  2047,   33000000,   10742321,        0,  -22257679,          0
  4419,  2048,   33000000,   11456384,        0,  -21543616,          0
  4419,  2049,   33000000,   11920162,        0,  -21079838,          0
  4419,  2050,   33000000,   10810963,        0,  -22189037,          0
  4419,  2051,   33000000,   12245592,        0,  -20754408,          0
  4419,  2052,   33000000,   11650486,        0,  -21349514,          0
  4419,  2053,   33000000,   12535741,        0,  -20464259,          0
  4419,  2054,   33000000,   11205011,        0,  -21794989,          0
  4419,  2055,   33000000,   12733848,        0,  -20266152,          0
  4419,  2056,   33000000,   11042455,        0,  -21957545,          0
  4419,  2057,   33000000,   14581628,        0,  -18418372,          0
  4419,  2058,   33000000,   10333706,        0,  -22666294,          0
  4419,  2059,   33000000,   10986262,        0,  -22013738,          0
  4419,  2060,   33000000,   10975439,        0,  -22024561,          0
  4419,  2061,   33000000,   12106138,        0,  -20893862,          0
  4419,  2062,   33000000,   10704175,        0,  -22295825,          0
  4419,  2063,   33000000,   11831239,        0,  -21168761,          0
  4419,  2064,   33000000,   11587953,        0,  -21412047,          0
  4419,  2065,   33000000,   11876328,        0,  -21123672,          0
  4419,  2066,   33000000,   11545484,        0,  -21454516,          0
  4419,  2067,   33000000,   10835443,        0,  -22164557,          0
  4419,  2068,   33000000,   10862068,        0,  -22137932,          0
  4419,  2069,   33000000,   11724480,        0,  -21275520,          0
  4419,  2070,   33000000,   10962211,        0,  -22037789,          0
  4419,  2071,   33000000,   11666874,        0,  -21333126,          0
  4419,  2072,   33000000,   11825948,        0,  -21174052,          0
  4419,  2073,   33000000,   13309662,        0,  -19690338,          0
  4419,  2074,   33000000,   11059134,        0,  -21940866,          0
  4419,  2075,   33000000,   11814396,        0,  -21185604,          0
  4419,  2076,   33000000,   11505346,        0,  -21494654,          0
  4419,  2077,   33000000,   16631107,        0,  -16368893,          0
  4419,  2078,   33000000,   11531306,        0,  -21468694,          0
  4419,  2079,   33000000,   10941370,        0,  -22058630,          0
  4419,  2080,   33000000,   10909600,        0,  -22090400,          0
  4419,  2081,   33000000,   11494400,        0,  -21505600,          0
  4419,  2082,   33000000,   10732109,        0,  -22267891,          0
  4419,  2083,   33000000,   13054178,        0,  -19945822,          0
  4419,  2084,   33000000,   10550257,        0,  -22449743,          0
  4419,  2085,   33000000,   11774847,        0,  -21225153,          0
  4419,  2086,   33000000,   11028699,        0,  -21971301,          0
  4419,  2087,   33000000,   10615194,        0,  -22384806,          0
  4419,  2088,   33000000,   10778098,        0,  -22221902,          0
  4419,  2089,   33000000,   10899364,        0,  -22100636,          0
  4419,  2090,   33000000,   10964786,        0,  -22035214,          0
  4419,  2091,   33000000,   10788345,        0,  -22211655,          0
  4419,  2092,   33000000,   10536800,        0,  -22463200,          0
  4419,  2093,   33000000,   11340666,        0,  -21659334,          0
  4419,  2094,   33000000,   12298172,        0,  -20701828,          0
  4419,  2095,   33000000,   12448814,        0,  -20551186,          0
  4419,  2096,   33000000,   12193480,        0,  -20806520,          0
  4419,  2097,   33000000,   13149584,        0,  -19850416,          0
  4419,  2098,   33000000,   12275650,        0,  -20724350,          0
  4419,  2099,   33000000,   11906828,        0,  -21093172,          0
  4419,  2100,   33000000,   11389184,        0,  -21610816,          0
  4419,  2101,   33000000,   11941443,        0,  -21058557,          0
  4419,  2102,   33000000,   11431121,        0,  -21568879,          0
  4419,  2103,   33000000,   11803611,        0,  -21196389,          0
  4419,  2104,   33000000,   10979280,        0,  -22020720,          0
  4419,  2105,   33000000,   13053297,        0,  -19946703,          0
  4419,  2106,   33000000,   11216551,        0,  -21783449,          0
  4419,  2107,   33000000,   10988498,        0,  -22011502,          0
  4419,  2108,   33000000,   17233454,        0,  -15766546,          0
  4419,  2109,   33000000,   10723306,        0,  -22276694,          0
  4419,  2110,   33000000,   10476437,        0,  -22523563,          0
  4419,  2111,   33000000,   10587300,        0,  -22412700,          0
  4419,  2112,   33000000,   11357131,        0,  -21642869,          0
  4419,  2113,   33000000,   14347073,        0,  -18652927,          0
  4419,  2114,   33000000,   10645633,        0,  -22354367,          0
  4419,  2115,   33000000,   12484659,        0,  -20515341,          0
  4419,  2116,   33000000,    9776724,        0,  -23223276,          0
  4419,  2117,   33000000,   10496166,        0,  -22503834,          0
  4419,  2118,   33000000,   10205333,        0,  -22794667,          0
  4419,  2119,   33000000,   10187627,        0,  -22812373,          0
  4419,  2120,   33000000,   10900320,        0,  -22099680,          0
  4419,  2121,   33000000,   11260744,        0,  -21739256,          0
  4419,  2122,   33000000,   10614801,        0,  -22385199,          0
  4419,  2123,   33000000,   10755547,        0,  -22244453,          0
  4419,  2124,   33000000,   10967863,        0,  -22032137,          0
  4419,  2125,   33000000,   11901980,        0,  -21098020,          0
  4419,  2126,   33000000,   11393972,        0,  -21606028,          0
  4419,  2127,   33000000,   11130620,        0,  -21869380,          0
  4419,  2128,   33000000,   10491520,        0,  -22508480,          0
  4419,  2129,   33000000,   11679855,        0,  -21320145,          0
  4419,  2130,   33000000,   10246074,        0,  -22753926,          0
  4419,  2131,   33000000,   11676578,        0,  -21323422,          0
  4419,  2132,   33000000,   10118669,        0,  -22881331,          0
  4419,  2133,   33000000,   12574506,        0,  -20425494,          0
  4419,  2134,   33000000,   12591623,        0,  -20408377,          0
  4419,  2135,   33000000,   12753794,        0,  -20246206,          0
  4419,  2136,   33000000,   11121931,        0,  -21878069,          0
  4419,  2137,   33000000,   11660716,        0,  -21339284,          0
  4419,  2138,   33000000,   10206327,        0,  -22793673,          0
  4419,  2139,   33000000,   16116985,        0,  -16883015,          0
  4419,  2140,   33000000,   10665352,        0,  -22334648,          0
  4419,  2141,   33000000,   12084076,        0,  -20915924,          0
  4419,  2142,   33000000,   11106413,        0,  -21893587,          0
  4419,  2143,   33000000,   11034679,        0,  -21965321,          0
  4419,  2144,   33000000,   11187051,        0,  -21812949,          0
  4419,  2145,   33000000,   10306649,        0,  -22693351,          0
  4419,  2146,   33000000,   10772587,        0,  -22227413,          0
  4419,  2147,   33000000,   10147782,        0,  -22852218,          0
  4419,  2148,   33000000,   12248103,        0,  -20751897,          0
  4419,  2149,   33000000,   14996609,        0,  -18003391,          0
  4419,  2150,   33000000,   11657723,        0,  -21342277,          0
  4419,  2151,   33000000,   12854478,        0,  -20145522,          0
  4419,  2152,   33000000,    9801868,        0,  -23198132,          0
  4419,  2153,   33000000,   11867622,        0,  -21132378,          0
  4419,  2154,   33000000,   10609922,        0,  -22390078,          0
  4419,  2155,   33000000,   10488159,        0,  -22511841,          0
  4419,  2156,   33000000,    9957345,        0,  -23042655,          0
  4419,  2157,   33000000,   10542749,        0,  -22457251,          0
  4419,  2158,   33000000,   10645503,        0,  -22354497,          0
  4419,  2159,   33000000,   10984580,        0,  -22015420,          0
  4419,  2160,   33000000,   10006862,        0,  -22993138,          0
  4419,  2161,   33000000,   11645033,        0,  -21354967,          0
  4419,  2162,   33000000,   10194008,        0,  -22805992,          0
  4419,  2163,   33000000,   10452795,        0,  -22547205,          0
  4419,  2164,   33000000,    9702644,        0,  -23297356,          0
  4419,  2165,   33000000,   11307174,        0,  -21692826,          0
  4419,  2166,   33000000,   10771863,        0,  -22228137,          0
  4419,  2167,   33000000,   10519491,        0,  -22480509,          0
  4419,  2168,   33000000,   10939255,        0,  -22060745,          0
  4419,  2169,   33000000,   11004382,        0,  -21995618,          0
  4419,  2170,   33000000,   16598889,        0,  -16401111,          0
  4419,  2171,   33000000,   11020550,        0,  -21979450,          0
  4419,  2172,   33000000,   10308068,        0,  -22691932,          0
  4419,  2173,   33000000,   13469905,        0,  -19530095,          0
  4419,  2174,   33000000,   10064208,        0,  -22935792,          0
  4419,  2175,   33000000,   11816288,        0,  -21183712,          0
  4419,  2176,   33000000,    9793971,        0,  -23206029,          0
  4419,  2177,   33000000,   10499002,        0,  -22500998,          0
  4419,  2178,   33000000,   10339173,        0,  -22660827,          0
  4419,  2179,   33000000,    9896764,        0,  -23103236,          0
  4419,  2180,   33000000,   10847544,        0,  -22152456,          0
  4419,  2181,   33000000,   10788464,        0,  -22211536,          0
  4419,  2182,   33000000,   10331251,        0,  -22668749,          0
  4419,  2183,   33000000,   10703469,        0,  -22296531,          0
  4419,  2184,   33000000,   10329922,        0,  -22670078,          0
  4419,  2185,   33000000,   13439436,        0,  -19560564,          0
  4419,  2186,   33000000,   11588086,        0,  -21411914,          0
  4419,  2187,   33000000,   11168974,        0,  -21831026,          0
  4419,  2188,   33000000,    9923884,        0,  -23076116,          0
  4419,  2189,   33000000,   11692942,        0,  -21307058,          0
  4419,  2190,   33000000,    9957970,        0,  -23042030,          0
  4419,  2191,   33000000,   10147475,        0,  -22852525,          0
  4419,  2192,   33000000,   10145835,        0,  -22854165,          0
  4419,  2193,   33000000,    9916317,        0,  -23083683,          0
  4419,  2194,   33000000,   10009382,        0,  -22990618,          0
  4419,  2195,   33000000,   10749704,        0,  -22250296,          0
  4419,  2196,   33000000,   10175813,        0,  -22824187,          0
  4419,  2197,   33000000,   10006512,        0,  -22993488,          0
  4419,  2198,   33000000,   11373954,        0,  -21626046,          0
  4419,  2199,   33000000,   10046519,        0,  -22953481,          0
  4419,  2200,   33000000,   10113755,        0,  -22886245,          0
  4419,  2201,   33000000,   16150141,        0,  -16849859,          0
  4419,  2202,   33000000,   11512161,        0,  -21487839,          0
  4419,  2203,   33000000,   11293225,        0,  -21706775,          0
  4419,  2204,   33000000,   11622320,        0,  -21377680,          0
  4419,  2205,   33000000,   11338285,        0,  -21661715,          0
  4419,  2206,   33000000,   10127197,        0,  -22872803,          0
  4419,  2207,   33000000,   11051740,        0,  -21948260,          0
  4419,  2208,   33000000,    9949847,        0,  -23050153,          0
  4419,  2209,   33000000,   10230060,        0,  -22769940,          0
  4419,  2210,   33000000,   10954892,        0,  -22045108,          0
  4419,  2211,   33000000,   10291641,        0,  -22708359,          0
  4419,  2212,   33000000,   10859159,        0,  -22140841,          0
  4419,  2213,   33000000,   10944805,        0,  -22055195,          0
  4419,  2214,   33000000,   11741767,        0,  -21258233,          0
  4419,  2215,   33000000,   10354956,        0,  -22645044,          0
  4419,  2216,   33000000,   11045298,        0,  -21954702,          0
  4419,  2217,   33000000,   11205247,        0,  -21794753,          0
  4419,  2218,   33000000,   11286763,        0,  -21713237,          0
  4419,  2219,   33000000,   11100564,        0,  -21899436,          0
  4419,  2220,   33000000,   10541373,        0,  -22458627,          0
  4419,  2221,   33000000,   12181894,        0,  -20818106,          0
  4419,  2222,   33000000,   11118192,        0,  -21881808,          0
  4419,  2223,   33000000,   11952570,        0,  -21047430,          0
  4419,  2224,   33000000,   10476051,        0,  -22523949,          0
  4419,  2225,   33000000,   11808642,        0,  -21191358,          0
  4419,  2226,   33000000,   11864237,        0,  -21135763,          0
  4419,  2227,   33000000,   11876219,        0,  -21123781,          0
  4419,  2228,   33000000,   10488508,        0,  -22511492,          0
  4419,  2229,   33000000,   11976093,        0,  -21023907,          0
  4419,  2230,   33000000,   12183669,        0,  -20816331,          0
  4419,  2231,   33000000,   12761430,        0,  -20238570,          0
  4419,  2232,   33000000,   15988798,        0,  -17011202,          0
  4419,  2233,   33000000,   10751491,        0,  -22248509,          0
  4419,  2234,   33000000,   10960663,        0,  -22039337,          0
  4419,  2235,   33000000,   10257298,        0,  -22742702,          0
  4419,  2236,   33000000,   10023592,        0,  -22976408,          0
  4419,  2237,   33000000,   10668860,        0,  -22331140,          0
  4419,  2238,   33000000,   10522469,        0,  -22477531,          0
  4419,  2239,   33000000,   10709018,        0,  -22290982,          0
  4419,  2240,   33000000,   10059757,        0,  -22940243,          0
  4419,  2241,   33000000,   10993287,        0,  -22006713,          0
  4419,  2242,   33000000,   10668742,        0,  -22331258,          0
  4419,  2243,   33000000,   14318329,        0,  -18681671,          0
  4419,  2244,   33000000,   10738046,        0,  -22261954,          0
  4419,  2245,   33000000,   12630191,        0,  -20369809,          0
  4419,  2246,   33000000,   11164726,        0,  -21835274,          0
  4419,  2247,   33000000,   10965420,        0,  -22034580,          0
  4419,  2248,   33000000,   11090011,        0,  -21909989,          0
  4419,  2249,   33000000,   10624789,        0,  -22375211,          0
  4419,  2250,   33000000,   12396480,        0,  -20603520,          0
  4419,  2251,   33000000,   10015404,        0,  -22984596,          0
  4419,  2252,   33000000,   10726097,        0,  -22273903,          0
  4419,  2253,   33000000,    9961850,        0,  -23038150,          0
  4419,  2254,   33000000,   10291168,        0,  -22708832,          0
  4419,  2255,   33000000,   11374343,        0,  -21625657,          0
  4419,  2256,   33000000,   12726433,        0,  -20273567,          0
  4419,  2257,   33000000,   11736337,        0,  -21263663,          0
  4419,  2258,   33000000,   10404508,        0,  -22595492,          0
  4419,  2259,   33000000,   11238187,        0,  -21761813,          0
  4419,  2260,   33000000,   10764632,        0,  -22235368,          0
  4419,  2261,   33000000,   10895890,        0,  -22104110,          0
  4419,  2262,   33000000,   11998339,        0,  -21001661,          0
  4419,  2263,   33000000,   15014542,        0,  -17985458,          0
  4419,  2264,   33000000,   11277154,        0,  -21722846,          0
  4419,  2265,   33000000,   10358706,        0,  -22641294,          0
  4419,  2266,   33000000,   10824645,        0,  -22175355,          0
  4419,  2267,   33000000,   12246788,        0,  -20753212,          0
  4419,  2268,   33000000,   10969362,        0,  -22030638,          0
  4419,  2269,   33000000,   10692319,        0,  -22307681,          0
  4419,  2270,   33000000,   10367647,        0,  -22632353,          0
  4419,  2271,   33000000,   10360101,        0,  -22639899,          0
  4419,  2272,   33000000,   10902973,        0,  -22097027,          0
  4419,  2273,   33000000,   11021345,        0,  -21978655,          0
  4419,  2274,   33000000,    9814358,        0,  -23185642,          0
  4419,  2275,   33000000,   10182568,        0,  -22817432,          0
  4419,  2276,   33000000,   10049875,        0,  -22950125,          0
  4419,  2277,   33000000,   11271070,        0,  -21728930,          0
  4419,  2278,   33000000,   10229670,        0,  -22770330,          0
  4419,  2279,   33000000,   11223838,        0,  -21776162,          0
  4419,  2280,   33000000,   11159485,        0,  -21840515,          0
  4419,  2281,   33000000,   10034405,        0,  -22965595,          0
  4419,  2282,   33000000,   10187409,        0,  -22812591,          0
  4419,  2283,   33000000,   10066207,        0,  -22933793,          0
  4419,  2284,   33000000,   10228511,        0,  -22771489,          0
  4419,  2285,   33000000,   10821828,        0,  -22178172,          0
  4419,  2286,   33000000,   11412454,        0,  -21587546,          0
  4419,  2287,   33000000,   10662010,        0,  -22337990,          0
  4419,  2288,   33000000,   10845861,        0,  -22154139,          0
  4419,  2289,   33000000,   11975680,        0,  -21024320,          0
  4419,  2290,   33000000,   10766303,        0,  -22233697,          0
  4419,  2291,   33000000,   10973871,        0,  -22026129,          0
  4419,  2292,   33000000,   10974351,        0,  -22025649,          0
  4419,  2293,   33000000,   10958210,        0,  -22041790,          0
  4419,  2294,   33000000,   15545216,        0,  -17454784,          0
  4419,  2295,   33000000,   10191631,        0,  -22808369,          0
  4419,  2296,   33000000,   11061144,        0,  -21938856,          0
  4419,  2297,   33000000,   10683638,        0,  -22316362,          0
  4419,  2298,   33000000,   10674777,        0,  -22325223,          0
  4419,  2299,   33000000,   10610244,        0,  -22389756,          0
  4419,  2300,   33000000,   10206134,        0,  -22793866,          0
  4419,  2301,   33000000,   10343561,        0,  -22656439,          0
  4419,  2302,   33000000,   10530406,        0,  -22469594,          0
  4419,  2303,   33000000,   10685898,        0,  -22314102,          0
  4419,  2304,   33000000,   10904338,        0,  -22095662,          0
  4419,  2305,   33000000,   10667915,        0,  -22332085,          0
  4419,  2306,   33000000,   12892730,        0,  -20107270,          0
  4419,  2307,   33000000,   11000543,        0,  -21999457,          0
  4419,  2308,   33000000,   12198368,        0,  -20801632,          0
  4419,  2309,   33000000,   10918457,        0,  -22081543,          0
  4419,  2310,   33000000,   10015739,        0,  -22984261,          0
  4419,  2311,   33000000,   11322618,        0,  -21677382,          0
  4419,  2312,   33000000,   10332845,        0,  -22667155,          0
  4419,  2313,   33000000,   11292006,        0,  -21707994,          0
  4419,  2314,   33000000,   10636444,        0,  -22363556,          0
  4419,  2315,   33000000,   10007353,        0,  -22992647,          0
  4419,  2316,   33000000,   10280945,        0,  -22719055,          0
  4419,  2317,   33000000,   11078535,        0,  -21921465,          0
  4419,  2318,   33000000,   11326371,        0,  -21673629,          0
  4419,  2319,   33000000,   12958312,        0,  -20041688,          0
  4419,  2320,   33000000,    9823599,        0,  -23176401,          0
  4419,  2321,   33000000,   13022780,        0,  -19977220,          0
  4419,  2322,   33000000,   11950984,        0,  -21049016,          0
  4419,  2323,   33000000,   11863292,        0,  -21136708,          0
  4419,  2324,   33000000,   11508886,        0,  -21491114,          0
  4419,  2325,   33000000,   15539610,        0,  -17460390,          0
  4419,  2326,   33000000,   12620793,        0,  -20379207,          0
  4419,  2327,   33000000,   10634800,        0,  -22365200,          0
  4419,  2328,   33000000,   10307324,        0,  -22692676,          0
  4419,  2329,   33000000,   11236165,        0,  -21763835,          0
  4419,  2330,   33000000,   10069555,        0,  -22930445,          0
  4419,  2331,   33000000,   11309921,        0,  -21690079,          0
  4419,  2332,   33000000,    9750179,        0,  -23249821,          0
  4419,  2333,   33000000,   11583232,        0,  -21416768,          0
  4419,  2334,   33000000,   10633584,        0,  -22366416,          0
  4419,  2335,   33000000,   13871867,        0,  -19128133,          0
